Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
"Bahamas, The",BHS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,93.3461227416992,93.7359619140625,92.4617309570312,99.5805282592773,105.838790893555,104.767768859863,,,,90.2667007446289,82.7992095947266,81.0516204833984,80.6445999145508,86.2430877685547,79.9499282836914,82.213493347168,89.8674621582031,,,84.7572708129883,86.0130004882812,95.6539993286133,97.2704467773438,93.2357406616211,92.8307876586914,,90.336540222168,,83.6602478027344,,,93.4659576416016,,85.4551467895508,86.3187637329102,86.5019989013672,89.3580932617188,89.3178863525391,89.0210571289062,91.0886370856719,89.2416368950958,92.1807628524046,84.6595407759303,91.6218404766036,76.0440338812974,85.0686327399149,92.6182585115999,80.8808929269834,78.566734376867,,72.6381880061026,,87.1455240465819,79.4858750299258,
Bosnia and Herzegovina,BIH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9894485473633,85.227912902832,87.0009307861328,85.5183715820312,87.7279968261719,90.7853088378906,92.2983932495117,90.2868576049805,85.716178894043,83.1699523925781,83.668083190918,85.6409912109375,85.5401306152344,85.5591125488281,85.6761474609375,87.0373992919922,87.8663787841797,,
Belarus,BLR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,88.4100723266602,90.8515930175781,93.2675476074219,95.7734298706055,96.3141403198242,97.0978927612305,97.3791885375977,97.9490585327148,98.0568237304688,99.3314514160156,99.4691925048828,100.343727111816,99.6998519897461,99.2269821166992,98.7834625244141,98.9021606445312,98.8870162963867,98.4119186401367,98.1519470214844,97.5836486816406,93.4987411499023,92.6515197753906,91.4912109375,91.3214721679688,92.4664993286133,93.9261322021484,93.1295623779297,84.6017837524414,,,,,,,,,,115.713592529297,113.701538085938,111.028998547015,108.98986744867,107.657786407767,104.523124130077,103.510351178762,102.895731001158,102.969005936733,102.480850468241,101.596010989492,100.438744155791,100.575710351095,100.42063921059,99.0602032881737,97.4265999006565,94.7902702871216,
Belize,BLZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,54.8918609619141,55.1115913391113,56.1762084960938,,,,64.2074279785156,65.1169586181641,,,,60.4676704406738,,,66.7534103393555,66.8318786621094,,,,64.7755508422852,67.7030181884766,69.2901992797852,,75.2354507446289,76.6425094604492,75.2656326293945,76.0926818847656,75.4892196655273,75.4095230102539,75.1112899780273,75.6223037349759,76.1272789038614,78.8095397154118,80.6694303700292,80.3583033664053,81.2936199454549,87.7313726328389,86.323893201399,86.2833561409511,87.4526596660355,86.1886596150512,88.8215546932903,87.4381668552162,83.619553808705,86.4571583269413,
Bermuda,BMU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,85.6168518066406,84.9336471557617,90.6687088012695,85.7223815917969,87.8833236694336,89.5489120483398,103.492607116699,105.190658569336,109.855918884277,116.728790283203,,,,,,,,,,,,,,,,,,,,,85.5536804199219,84.8986434936523,85.6302795410156,87.598030090332,86.630241394043,82.0112533569336,,,,89.5964279174805,88.0554428100586,86.2392807006836,85.0652008056641,85.4845428466797,86.8070526123047,,,,,,,,74.3967514038086,,
Bolivia,BOL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,27.4794006347656,29.1389102935791,31.9619998931885,32.6678085327148,,37.8674392700195,,,,,,,,,,,,,,,,,,,,,,,69.6854934692383,75.2548294067383,72.7576370239258,75.7862701416016,80.6306991577148,83.4697265625,86.3809967041016,87.4255523681641,86.5906295776367,86.0495986938477,85.3683776855469,83.7523803710938,87.7601876397411,85.300407946135,87.0108512162742,88.7650557098116,89.4564819756877,90.6139031958796,90.6152852803158,89.4000212849504,88.7218999579042,88.8235046622532,88.8672369779995,90.4144137410078,90.3729338176816,91.3676827044767,90.5272216796875,
Brazil,BRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5829467773438,104.086219787598,102.780311584473,101.086227416992,102.692901611328,102.989486694336,104.818481445312,103.667556762695,103.882659912109,106.298461914062,105.702369689941,,104.144660949707,
Barbados,BRB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,88.0299911499023,88.041862487793,89.2678527832031,83.6720504760742,88.9008483886719,85.3425521850586,83.1651306152344,87.5503082275391,86.1119995117188,88.346321105957,87.7714462280273,87.6423263549805,89.4295806884766,91.8292999267578,96.2273635864258,,,,91.7927398681641,88.8083190917969,,,,,,,,,109.671096801758,107.564750671387,108.259826660156,107.798782348633,107.189636230469,108.061492919922,108.776031494141,107.878128051758,109.740669250488,110.919006347656,110.282241821289,107.682540893555,107.300071716309,,,108.186309814453,108.196029663086,108.310737609863,109.804237365723,108.216751098633,106.086326599121,104.318992614746,103.569473266602,104.222328186035,102.513702392578,104.371182990274,
Brunei Darussalam,BRN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,48.7408409118652,51.5552597045898,54.3793106079102,53.0425300598145,52.5702018737793,53.590030670166,56.406078338623,55.2544403076172,55.9800796508789,57.4993209838867,59.1200294494629,60.1447296142578,62.348991394043,65.5317535400391,64.4163208007812,65.1013336181641,63.4754295349121,,,,,77.1070175170898,78.6126480102539,80.1648178100586,79.5582427978516,,,,80.8910598754883,83.0422592163086,82.8583526611328,84.982307434082,86.768928527832,87.8041305541992,90.8928298950195,93.6873092651367,97.5592575073242,98.3408584594727,98.7723617553711,100.720039367676,101.011688232422,102.111122131348,105.229759216309,102.392692565918,96.2848663330078,92.8161697387695,90.0986175537109,88.6814727783203,89.1818084716797,88.2910308837891,86.6857810342997,,,91.8381544399811,,
Bhutan,BTN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,2.27627992630005,2.63386011123657,3.17389011383057,,5.02431011199951,,,3.88487005233765,,,,,9.17702007293701,10.6076698303223,11.3084001541138,11.2931299209595,,,,,,,,,,,,,23.7952499389648,27.1374893188477,30.5185794830322,33.8684310913086,,,,43.8849105834961,46.4304084777832,50.2249412536621,53.5040893554688,58.5537414550781,62.9354400634766,66.9861221313477,72.1302185058594,76.680793762207,84.1404190063477,85.2313079833984,85.6766128540039,86.5600433349609,87.5722870683987,90.6185575459377,89.7711428873908,92.5248380307052,89.9829129407455,86.8564415582911,86.1810001963554,
